"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"7834729","01/10/2015 06:32:13 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.424982554"
"7834730","01/10/2015 06:32:29 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.316246135"
"7834735","01/10/2015 06:37:36 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.252399143"
"7834845","01/10/2015 07:07:16 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.469767442"
"7834864","01/10/2015 07:12:24 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.4931422"
"7834937","01/10/2015 07:52:00 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.461089494"
"7834941","01/10/2015 07:55:07 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.527429467"
"7834942","01/10/2015 07:55:23 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.64354886"
"7835456","01/10/2015 09:15:30 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.311702231"
"7835847","01/10/2015 09:45:39 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.37402623"
"7835850","01/10/2015 09:45:52 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.539840637"
"7836920","01/10/2015 01:15:17 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.707526004"
"7836939","01/10/2015 01:18:53 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.680448493"
"7836940","01/10/2015 01:19:14 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.530479161"
"7839107","02/10/2015 07:28:08 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.089027724"
"7839111","02/10/2015 07:33:52 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.312643449"
"7839112","02/10/2015 07:34:04 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.327443937"
"7842139","03/10/2015 09:35:17 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.574879227"
"7842192","03/10/2015 09:42:40 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.428293632"
"7842197","03/10/2015 09:43:27 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.638239875"
"7842200","03/10/2015 09:45:47 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.416078166"
"7843831","04/10/2015 08:29:43 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.234844727"
"7843846","04/10/2015 08:32:04 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.235693501"
"7843849","04/10/2015 08:32:25 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.290429364"
"7845463","05/10/2015 06:27:55 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.4145469"
"7845465","05/10/2015 06:30:51 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.402454845"
"7845466","05/10/2015 06:31:12 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.339064374"
"7845685","05/10/2015 08:04:32 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.576765109"
"7845697","05/10/2015 08:09:15 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.608253415"
"7845699","05/10/2015 08:09:29 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.583527584"
"7848659","06/10/2015 06:37:58 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","26.297315245"
"7848711","06/10/2015 07:02:27 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","26.048261308"
"7848712","06/10/2015 07:03:15 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","26.676505857"
"7848923","06/10/2015 07:53:34 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.691272587"
"7848938","06/10/2015 07:56:34 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.685950413"
"7848943","06/10/2015 07:57:14 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.578604294"
"7848956","06/10/2015 08:02:44 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.510668563"
"7849025","06/10/2015 08:09:45 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.552816901"
"7849076","06/10/2015 08:12:25 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.592973276"
"7849644","06/10/2015 09:52:42 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.132169576"
"7849652","06/10/2015 09:54:26 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.1235044"
"7849656","06/10/2015 09:54:51 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.464153214"
"7850977","06/10/2015 12:37:28 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","26.87283119"
"7850985","06/10/2015 12:43:07 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","26.69495521"
"7853130","07/10/2015 06:52:27 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.759692217"
"7853148","07/10/2015 06:56:31 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.634704932"
"7853152","07/10/2015 06:56:59 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.642276423"
"7853360","07/10/2015 07:57:36 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.455314242"
"7853369","07/10/2015 08:00:55 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.625746772"
"7853370","07/10/2015 08:01:07 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.443028196"
"7853990","07/10/2015 09:32:58 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.702169625"
"7854004","07/10/2015 09:34:52 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.656187823"
"7854006","07/10/2015 09:35:06 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.369248919"
"7854039","07/10/2015 09:38:48 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.531740478"
"7854054","07/10/2015 09:39:56 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.634056894"
"7854061","07/10/2015 09:40:07 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.489327906"
"7855629","07/10/2015 01:13:38 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.032988109"
"7855665","07/10/2015 01:18:08 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.362166374"
"7855670","07/10/2015 01:18:28 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.183794466"
"7857490","08/10/2015 07:11:48 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.609629408"
"7857495","08/10/2015 07:15:18 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.609427609"
"7857497","08/10/2015 07:15:34 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.533385703"
"7857645","08/10/2015 07:56:05 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.327102804"
"7857648","08/10/2015 07:58:35 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.364957499"
"7857649","08/10/2015 07:58:56 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.636530519"
"7857692","08/10/2015 08:09:45 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","26.913364413"
"7857716","08/10/2015 08:13:37 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.218543046"
"7857720","08/10/2015 08:13:56 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.132839891"
"7858321","08/10/2015 09:53:28 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.525495478"
"7858334","08/10/2015 09:55:53 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.463292117"
"7858369","08/10/2015 09:59:11 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.421700766"
"7859345","08/10/2015 12:01:34 PM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.36348208"
"7859434","08/10/2015 12:21:39 PM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.078153713"
"7859435","08/10/2015 12:21:58 PM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.37785186"
"7861032","08/10/2015 04:24:25 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.59009009"
"7861036","08/10/2015 04:24:47 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.361500532"
"7861038","08/10/2015 04:25:00 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.703731912"
"7862373","09/10/2015 07:19:08 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.294826916"
"7862379","09/10/2015 07:23:06 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.568776125"
"7862380","09/10/2015 07:23:24 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.304832714"
"7862589","09/10/2015 08:14:08 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.551121209"
"7862601","09/10/2015 08:18:04 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.073906486"
"7862626","09/10/2015 08:26:53 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.355945269"
"7862656","09/10/2015 08:33:34 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.466114458"
"7862657","09/10/2015 08:33:54 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.734915925"
"7863244","09/10/2015 09:37:53 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.452848162"
"7863253","09/10/2015 09:38:04 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.573670111"
"7863522","09/10/2015 10:06:01 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.425161046"
"7866959","10/10/2015 07:26:32 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.689104788"
"7866968","10/10/2015 07:31:21 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.416658472"
"7866969","10/10/2015 07:31:39 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.523199082"
"7869416","11/10/2015 09:00:47 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.59832146"
"7869442","11/10/2015 09:05:52 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.319091609"
"7869501","11/10/2015 09:17:42 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.262379055"
"7870943","12/10/2015 06:53:12 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","23.118180137"
"7870944","12/10/2015 06:53:38 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.352621704"
"7871198","12/10/2015 08:08:24 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.454968042"
"7871201","12/10/2015 08:10:12 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.53818077"
"7871206","12/10/2015 08:13:38 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.553079066"
"7871260","12/10/2015 08:23:31 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.377015296"
"7871284","12/10/2015 08:25:44 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.422939414"
"7871287","12/10/2015 08:26:06 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.510481134"
"7871728","12/10/2015 09:59:48 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.663064454"
"7871780","12/10/2015 10:06:58 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.461976379"
"7871784","12/10/2015 10:07:17 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.707259024"
"7872679","12/10/2015 12:41:41 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.242782407"
"7872718","12/10/2015 12:45:09 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.245508982"
"7872720","12/10/2015 12:45:20 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.434146341"
"7873562","12/10/2015 03:26:32 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.382666283"
"7873563","12/10/2015 03:26:45 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.449828683"
"7875139","13/10/2015 08:19:57 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.569573284"
"7875188","13/10/2015 08:27:22 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.499070977"
"7875190","13/10/2015 08:27:41 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.40393627"
"7875655","13/10/2015 09:30:13 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.356253705"
"7877251","13/10/2015 12:45:58 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","26.702407825"
"7877262","13/10/2015 12:48:59 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.109039393"
"7877264","13/10/2015 12:49:16 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","26.858140889"
"7879577","14/10/2015 06:45:11 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.396850708"
"7879584","14/10/2015 06:48:37 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.661431065"
"7879585","14/10/2015 06:48:56 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.655427792"
"7879723","14/10/2015 07:32:25 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.347472671"
"7879753","14/10/2015 07:46:36 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.418207681"
"7879756","14/10/2015 07:47:38 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.537833702"
"7879789","14/10/2015 07:57:11 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.732046551"
"7879806","14/10/2015 08:00:05 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.704236006"
"7879809","14/10/2015 08:00:18 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.626090254"
"7881722","14/10/2015 12:52:25 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.637994929"
"7881737","14/10/2015 12:57:14 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.610637642"
"7881739","14/10/2015 12:57:28 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.301958492"
"7881767","14/10/2015 01:04:17 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.08984375"
"7881786","14/10/2015 01:07:26 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.22570377"
"7881787","14/10/2015 01:07:40 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","26.837909655"
"7884288","15/10/2015 06:36:28 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.383908046"
"7884298","15/10/2015 06:50:54 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.298988926"
"7884307","15/10/2015 06:55:17 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.44612563"
"7884308","15/10/2015 06:55:40 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.46931067"
"7884315","15/10/2015 07:01:46 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.3568735"
"7884316","15/10/2015 07:02:24 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.361502347"
"7884551","15/10/2015 08:00:48 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.706173079"
"7884564","15/10/2015 08:03:21 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.744737091"
"7884565","15/10/2015 08:03:32 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.665406427"
"7885367","15/10/2015 10:17:34 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.443067166"
"7885404","15/10/2015 10:22:07 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.066328924"
"7885408","15/10/2015 10:22:30 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","26.801263037"
"7886787","15/10/2015 01:21:28 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","26.856923225"
"7886816","15/10/2015 01:25:37 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.035866129"
"7886818","15/10/2015 01:25:59 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.165062916"
"7889070","16/10/2015 07:20:02 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","26.892430279"
"7889076","16/10/2015 07:24:24 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","24.345191556"
"7889087","16/10/2015 07:27:59 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.401513681"
"7889181","16/10/2015 07:55:56 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.388715622"
"7889228","16/10/2015 08:00:26 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.532687424"
"7889230","16/10/2015 08:00:43 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.474899127"
"7889998","16/10/2015 10:17:42 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.422717795"
"7890043","16/10/2015 10:24:44 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.611583676"
"7890045","16/10/2015 10:24:54 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.102632303"
"7890046","16/10/2015 10:25:13 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.708857465"
"7890068","16/10/2015 10:29:35 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.256800369"
"7890079","16/10/2015 10:30:12 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.278813965"
"7890083","16/10/2015 10:30:24 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.507447865"
"7890086","16/10/2015 10:30:41 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.35647789"
"7890094","16/10/2015 10:31:18 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.505093536"
"7890104","16/10/2015 10:32:58 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.524523947"
"7890120","16/10/2015 10:34:30 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.568282771"
"7890836","16/10/2015 12:30:08 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.611792639"
"7890945","16/10/2015 12:46:12 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.573062262"
"7890951","16/10/2015 12:46:35 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.357493031"
"7893215","17/10/2015 07:52:08 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.596522389"
"7893218","17/10/2015 07:57:39 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.60666855"
"7893219","17/10/2015 07:58:15 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.604022511"
"7895119","18/10/2015 08:37:12 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.157360406"
"7895137","18/10/2015 08:44:17 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","26.954630819"
"7895141","18/10/2015 08:44:37 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.161232426"
"7896589","19/10/2015 06:42:14 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.283404102"
"7896596","19/10/2015 06:56:50 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.414358601"
"7896597","19/10/2015 06:57:03 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.419074139"
"7897188","19/10/2015 09:50:53 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.416550765"
"7897303","19/10/2015 10:07:39 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.265625"
"7897305","19/10/2015 10:08:06 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.346699102"
"7898119","19/10/2015 12:57:41 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.322404372"
"7898143","19/10/2015 01:01:42 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","26.901705308"
"7898146","19/10/2015 01:01:55 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.148000389"
"7899911","20/10/2015 06:54:46 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.25893619"
"7899914","20/10/2015 06:57:23 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","26.748777736"
"7899918","20/10/2015 06:58:20 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.406049496"
"7900006","20/10/2015 07:27:08 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.522850215"
"7900023","20/10/2015 07:32:33 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.361440076"
"7900025","20/10/2015 07:34:03 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.322567783"
"7900055","20/10/2015 07:54:45 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.624466572"
"7900066","20/10/2015 07:56:57 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.699753274"
"7900719","20/10/2015 09:35:33 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.528833428"
"7902085","20/10/2015 12:35:28 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","26.716141002"
"7902130","20/10/2015 12:46:17 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.010063846"
"7902131","20/10/2015 12:46:35 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.521008403"
"7902139","20/10/2015 12:48:52 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.556790001"
"7902152","20/10/2015 12:51:39 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.594202899"
"7902171","20/10/2015 12:53:25 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.658730159"
"7904627","21/10/2015 07:27:23 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.513647643"
"7904646","21/10/2015 07:30:44 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","26.943366179"
"7904648","21/10/2015 07:31:02 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","25.66689979"
"7904744","21/10/2015 07:51:52 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.766654532"
"7904749","21/10/2015 07:53:11 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.578554944"
"7904753","21/10/2015 07:54:21 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.810864465"
"7904893","21/10/2015 08:18:51 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.50790457"
"7904929","21/10/2015 08:24:22 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.404214559"
"7904931","21/10/2015 08:24:38 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.489455346"
"7905524","21/10/2015 09:41:50 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.350512387"
"7905957","21/10/2015 10:41:51 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.795809973"
"7905965","21/10/2015 10:44:18 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.828054299"
"7906767","21/10/2015 12:55:49 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.25214138"
"7906789","21/10/2015 12:59:48 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.327241576"
"7906794","21/10/2015 01:00:19 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.396166134"
"7906886","21/10/2015 01:08:50 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.516257401"
"7906928","21/10/2015 01:14:30 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.292049077"
"7906930","21/10/2015 01:15:01 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.647801184"
"7909598","22/10/2015 09:17:29 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.200529451"
"7909617","22/10/2015 09:20:17 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.18001497"
"7909618","22/10/2015 09:20:35 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.253924979"
"7910035","22/10/2015 10:05:23 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","26.99489085"
"7910421","22/10/2015 10:58:28 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.475745927"
"7910423","22/10/2015 10:58:43 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.451350841"
"7911478","22/10/2015 01:44:55 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.283629822"
"7911488","22/10/2015 01:47:05 PM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.661877583"
"7911497","22/10/2015 01:47:18 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.503257492"
"7911498","22/10/2015 01:47:28 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.457446809"
"7913199","23/10/2015 06:41:52 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.357593569"
"7913296","23/10/2015 07:19:43 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.334603866"
"7913298","23/10/2015 07:20:18 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.419492611"
"7913342","23/10/2015 07:29:34 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.220686932"
"7913418","23/10/2015 07:32:34 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.496099844"
"7913757","23/10/2015 08:59:34 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.540856784"
"7913932","23/10/2015 09:11:19 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.584849975"
"7913940","23/10/2015 09:12:35 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.579211747"
"7916295","23/10/2015 02:35:40 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.461559212"
"7917782","24/10/2015 08:00:28 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.46825848"
"7917803","24/10/2015 08:06:47 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.567201702"
"7917805","24/10/2015 08:07:01 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.494828096"
"7920189","25/10/2015 08:53:51 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.331546354"
