"","SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","UNITS","ENTRY","REPORTABLE","NAME","RAW_ENTRY","z_score","z_group"
"141",13961838,2020-04-08 08:29:48,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",87.048600069,"T","MICP01-20-0260",87.048600069,-0.169153057626551,"-2 to 2"
"142",13961838,2020-04-08 08:29:48,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.35361157,"T","MICP01-20-0260",38.35361157,0.851757200925129,"-2 to 2"
"143",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Iron","MG_P_KG",88.651732706,"T","MICP01-20-0263",88.651732706,0.623908931967758,"-2 to 2"
"144",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Zinc","MG_P_KG",37.803217222,"T","MICP01-20-0263",37.803217222,0.134018589385031,"-2 to 2"
"145",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Copper","MG_P_KG",0.2035365767,"T","MICP01-20-0263",0.2035365767,-0.614781693860461,"-2 to 2"
"146",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Calcium","PCT_M-M",0.7089026693,"T","MICP01-20-0263",0.7089026693,0.669586612503995,"-2 to 2"
"147",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Magnesium","PCT_M-M",0.06863573063,"T","MICP01-20-0263",0.06863573063,0.745328537371726,"-2 to 2"
"148",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Sodium","PCT_M-M",0.1751382635,"T","MICP01-20-0263",0.1751382635,-0.888834929450821,"-2 to 2"
"149",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Potassium","PCT_M-M",0.7097334568,"T","MICP01-20-0263",0.7097334568,1.55749028369858,"-2 to 2"
"150",13962190,2020-04-08 09:36:33,"MICP010406","TCACOPARDO","IRM001B_CL","Phosphorus","PCT_M-M",0.4651586397,"T","MICP01-20-0263",0.4651586397,0.0150317096669748,"-2 to 2"
"151",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.815301994,"T","MICP01-20-0262",86.815301994,-0.284564491002558,"-2 to 2"
"152",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.589365787,"T","MICP01-20-0262",37.589365787,-0.144853155193203,"-2 to 2"
"153",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6812773643,"T","MICP01-20-0262",0.6812773643,-1.11954241615749,"-2 to 2"
"154",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06592182361,"T","MICP01-20-0262",0.06592182361,-1.22064005064216,"-2 to 2"
"155",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1701752614,"T","MICP01-20-0262",0.1701752614,-1.89313285504874,"-2 to 2"
"156",13962285,2020-04-08 10:09:44,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6776434333,"T","MICP01-20-0262",0.6776434333,-0.416110520461057,"-2 to 2"
"157",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",88.009573514,"T","MICP01-20-0264",88.009573514,0.306235874424111,"-2 to 2"
"158",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.052329338,"T","MICP01-20-0264",37.052329338,-0.845172474699888,"-2 to 2"
"159",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2700984254,"T","MICP01-20-0264",0.2700984254,0.589219363823696,"-2 to 2"
"160",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Manganese","MG_P_KG",0.4845701284,"T","MICP01-20-0264",0.4845701284,-0.977861247503644,"-2 to 2"
"161",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7062086868,"T","MICP01-20-0264",0.7062086868,0.495113161678529,"-2 to 2"
"162",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06844485724,"T","MICP01-20-0264",0.06844485724,0.607058844909041,"-2 to 2"
"163",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1715075647,"T","MICP01-20-0264",0.1715075647,-1.62353203411472,"-2 to 2"
"164",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.7111526832,"T","MICP01-20-0264",0.7111526832,1.64477555366183,"-2 to 2"
"165",13965275,2020-04-08 16:14:57,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4476862209,"T","MICP01-20-0264",0.4476862209,-0.679698595288657,"-2 to 2"
"166",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Iron","MG_P_KG",90.887974581,"T","MICP01-20-0268",90.887974581,1.73016701047608,"-2 to 2"
"167",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Zinc","MG_P_KG",38.035515445,"T","MICP01-20-0268",38.035515445,0.43694576268379,"-2 to 2"
"168",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Copper","MG_P_KG",0.1985262765,"T","MICP01-20-0268",0.1985262765,-0.705410287535853,"-2 to 2"
"169",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Manganese","MG_P_KG",0.5015946698,"T","MICP01-20-0268",0.5015946698,-0.155572482993065,"-2 to 2"
"170",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Calcium","PCT_M-M",0.7213989253,"T","MICP01-20-0268",0.7213989253,1.47889584399249,"-2 to 2"
"171",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Magnesium","PCT_M-M",0.06902313183,"T","MICP01-20-0268",0.06902313183,1.02596401402814,"-2 to 2"
"172",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Sodium","PCT_M-M",0.1757104326,"T","MICP01-20-0268",0.1757104326,-0.773052540355878,"-2 to 2"
"173",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Potassium","PCT_M-M",0.7159388327,"T","MICP01-20-0268",0.7159388327,1.93913334688776,"-2 to 2"
"174",13966265,2020-04-08 18:27:34,"MICP010406","APOWERS","IRM001B_CL","Phosphorus","PCT_M-M",0.4866556778,"T","MICP01-20-0268",0.4866556778,0.86978708188,"-2 to 2"
"175",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",85.758916135,"T","MICP01-20-0266",85.758916135,-0.807153484440799,"-2 to 2"
"176",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",36.825483571,"T","MICP01-20-0266",36.825483571,-1.14098940383799,"-2 to 2"
"177",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.1758583587,"T","MICP01-20-0266",0.1758583587,-1.11543791657161,"-2 to 2"
"178",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4721356006,"T","MICP01-20-0266",0.4721356006,-1.57845143444016,"-2 to 2"
"179",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.7047931086,"T","MICP01-20-0266",0.7047931086,0.403434461661988,"-2 to 2"
"180",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.0678502973,"T","MICP01-20-0266",0.0678502973,0.176356482183502,"-2 to 2"
"181",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1756142749,"T","MICP01-20-0266",0.1756142749,-0.792510718429237,"-2 to 2"
"182",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.703552534,"T","MICP01-20-0266",0.703552534,1.17735113520189,"-2 to 2"
"183",13966875,2020-04-09 05:54:50,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4535563447,"T","MICP01-20-0266",0.4535563447,-0.446293424294168,"-2 to 2"
"184",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",87.696881647,"T","MICP01-20-0265",87.696881647,0.151548714765856,"-2 to 2"
"185",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.11438349,"T","MICP01-20-0265",37.11438349,-0.764251111574299,"-2 to 2"
"186",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1533627156,"T","MICP01-20-0265",0.1533627156,-1.52234936231222,"-2 to 2"
"187",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4818226085,"T","MICP01-20-0265",0.4818226085,-1.11056700978863,"-2 to 2"
"188",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7122838363,"T","MICP01-20-0265",0.7122838363,0.888564974207233,"-2 to 2"
"189",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06853405517,"T","MICP01-20-0265",0.06853405517,0.671674296803133,"-2 to 2"
"190",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1743159699,"T","MICP01-20-0265",0.1743159699,-1.05523174735917,"-2 to 2"
"191",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.7094312762,"T","MICP01-20-0265",0.7094312762,1.53890557075309,"-2 to 2"
"192",13966916,2020-04-09 06:19:24,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4931386537,"T","MICP01-20-0265",0.4931386537,1.12756019707267,"-2 to 2"
"193",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",88.709775846,"T","MICP01-20-0267",88.709775846,0.652622593600172,"-2 to 2"
"194",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.781504029,"T","MICP01-20-0267",36.781504029,-1.19834067484205,"-2 to 2"
"195",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2125376983,"T","MICP01-20-0267",0.2125376983,-0.45196530371498,"-2 to 2"
"196",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5155417879,"T","MICP01-20-0267",0.5155417879,0.518076118838417,"-2 to 2"
"197",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6861012993,"T","MICP01-20-0267",0.6861012993,-0.807124430514396,"-2 to 2"
"198",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06547966945,"T","MICP01-20-0267",0.06547966945,-1.54093886088647,"-2 to 2"
"199",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1697941955,"T","MICP01-20-0267",0.1697941955,-1.97024418508144,"-2 to 2"
"200",13967733,2020-04-09 08:47:59,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6810055661,"T","MICP01-20-0267",0.6810055661,-0.20933261025568,"-2 to 2"
"201",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Iron","MG_P_KG",86.210605983,"T","MICP01-20-0269",86.210605983,-0.5837046934507,"-2 to 2"
"202",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Calcium","PCT_M-M",0.7147559448,"T","MICP01-20-0269",0.7147559448,1.04866894697245,"-2 to 2"
"203",13973773,2020-04-10 09:04:18,"MICP010406","GVEMULA","IRM001B_CL","Sodium","PCT_M-M",0.1711106947,"T","MICP01-20-0269",0.1711106947,-1.70384143348653,"-2 to 2"
"204",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",86.137714816,"T","MICP01-20-0271",86.137714816,-0.619763602483357,"-2 to 2"
"205",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.502066344,"T","MICP01-20-0271",37.502066344,-0.258695496116085,"-2 to 2"
"206",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.7039460808,"T","MICP01-20-0271",0.7039460808,0.348577437456706,"-2 to 2"
"207",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.067877766,"T","MICP01-20-0271",0.067877766,0.196254953632825,"-2 to 2"
"208",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1748156244,"T","MICP01-20-0271",0.1748156244,-0.954123190934082,"-2 to 2"
"209",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.7064678016,"T","MICP01-20-0271",0.7064678016,1.35664593938615,"-2 to 2"
"210",13977998,2020-04-14 05:38:33,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4924770728,"T","MICP01-20-0271",0.4924770728,1.10125472067178,"-2 to 2"
"211",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",88.119980332,"T","MICP01-20-0274",88.119980332,0.360853595208406,"-2 to 2"
"212",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.297236722,"T","MICP01-20-0274",37.297236722,-0.525802396887825,"-2 to 2"
"213",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1898493719,"T","MICP01-20-0274",0.1898493719,-0.862362092809622,"-2 to 2"
"214",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4909203414,"T","MICP01-20-0274",0.4909203414,-0.671144685837611,"-2 to 2"
"215",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6898738828,"T","MICP01-20-0274",0.6898738828,-0.562796317108976,"-2 to 2"
"216",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06632826525,"T","MICP01-20-0274",0.06632826525,-0.926211578622935,"-2 to 2"
"217",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1699665074,"T","MICP01-20-0274",0.1699665074,-1.93537567601395,"-2 to 2"
"218",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6803133342,"T","MICP01-20-0274",0.6803133342,-0.251906260427827,"-2 to 2"
"219",13982575,2020-04-15 05:54:43,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4844227157,"T","MICP01-20-0274",0.4844227157,0.78100106670691,"-2 to 2"
"220",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",85.401279035,"T","MICP01-20-0275",85.401279035,-0.984074834260928,"-2 to 2"
"221",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.017073734,"T","MICP01-20-0275",36.017073734,-2.19519164278202,"-2 to -3"
"222",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6778246441,"T","MICP01-20-0275",0.6778246441,-1.34315485908494,"-2 to 2"
"223",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06534019239,"T","MICP01-20-0275",0.06534019239,-1.64197678027272,"-2 to 2"
"224",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6704838328,"T","MICP01-20-0275",0.6704838328,-0.856440310318072,"-2 to 2"
"225",13983413,2020-04-15 09:07:00,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.3975330204,"T","MICP01-20-0275",0.3975330204,-2.67386715756384,"-2 to -3"
"226",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Iron","MG_P_KG",88.973906214,"T","MICP01-20-0277",88.973906214,0.783286613734118,"-2 to 2"
"227",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Zinc","MG_P_KG",39.536892122,"T","MICP01-20-0277",39.536892122,2.39480745851041,"2 to 3"
"228",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Copper","MG_P_KG",0.2444395744,"T","MICP01-20-0277",0.2444395744,0.125090371821101,"-2 to 2"
"229",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Manganese","MG_P_KG",0.5406679135,"T","MICP01-20-0277",0.5406679135,1.73167302527618,"-2 to 2"
"230",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Calcium","PCT_M-M",0.7304034509,"T","MICP01-20-0277",0.7304034509,2.06206617062908,"2 to 3"
"231",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Magnesium","PCT_M-M",0.07103163971,"T","MICP01-20-0277",0.07103163971,2.48093773706245,"2 to 3"
"232",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Sodium","PCT_M-M",0.1898063772,"T","MICP01-20-0277",0.1898063772,2.07935969640766,"2 to 3"
"233",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Potassium","PCT_M-M",0.7090849251,"T","MICP01-20-0277",0.7090849251,1.51760428347041,"-2 to 2"
"234",13983461,2020-04-15 09:19:02,"MICP010406","APOWERS","IRM001B_CL","Phosphorus","PCT_M-M",0.5070199663,"T","MICP01-20-0277",0.5070199663,1.67950258388076,"-2 to 2"
"235",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",88.036011666,"T","MICP01-20-0280",88.036011666,0.319314700805907,"-2 to 2"
"236",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.615846198,"T","MICP01-20-0280",38.615846198,1.19372277248739,"-2 to 2"
"237",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.223946919,"T","MICP01-20-0280",0.223946919,-0.245590119454931,"-2 to 2"
"238",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.728546691,"T","MICP01-20-0280",0.728546691,1.94181471869598,"-2 to 2"
"239",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1882535861,"T","MICP01-20-0280",0.1882535861,1.7651416386283,"-2 to 2"
"240",13988464,2020-04-16 05:38:16,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4495039699,"T","MICP01-20-0280",0.4495039699,-0.60742209301624,"-2 to 2"
"241",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",84.645742822,"T","MICP01-20-0279",84.645742822,-1.35783495769875,"-2 to 2"
"242",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.501674368,"T","MICP01-20-0279",38.501674368,1.04483764850499,"-2 to 2"
"243",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1732312515,"T","MICP01-20-0279",0.1732312515,-1.16295822902125,"-2 to 2"
"244",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5224199442,"T","MICP01-20-0279",0.5224199442,0.850292447792668,"-2 to 2"
"245",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7174523665,"T","MICP01-20-0279",0.7174523665,1.22330037048009,"-2 to 2"
"246",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.0702640697,"T","MICP01-20-0279",0.0702640697,1.92490596528808,"-2 to 2"
"247",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1874043765,"T","MICP01-20-0279",0.1874043765,1.59329818128263,"-2 to 2"
"248",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.7043524723,"T","MICP01-20-0279",0.7043524723,1.22654894498717,"-2 to 2"
"249",13988527,2020-04-16 05:56:02,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4249389926,"T","MICP01-20-0279",0.4249389926,-1.58416345700284,"-2 to 2"
"250",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",87.665329666,"T","MICP01-20-0282",87.665329666,0.135940101822687,"-2 to 2"
"251",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",38.447363033,"T","MICP01-20-0282",38.447363033,0.974013261744045,"-2 to 2"
"252",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.5038436097,"T","MICP01-20-0282",0.5038436097,-0.0469482347164257,"-2 to 2"
"253",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.7140550104,"T","MICP01-20-0282",0.7140550104,1.00327353569183,"-2 to 2"
"254",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.06899586,"T","MICP01-20-0282",0.06899586,1.00620815624726,"-2 to 2"
"255",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1854539675,"T","MICP01-20-0282",0.1854539675,1.19861938137491,"-2 to 2"
"256",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6910515323,"T","MICP01-20-0282",0.6910515323,0.408514458970701,"-2 to 2"
"257",13989121,2020-04-16 08:23:35,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4472456533,"T","MICP01-20-0282",0.4472456533,-0.697216242192906,"-2 to 2"
"258",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",83.929682953,"T","MICP01-20-0281",83.929682953,-1.71206632400696,"-2 to 2"
"259",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.135821503,"T","MICP01-20-0281",37.135821503,-0.736294992946425,"-2 to 2"
"260",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1794446232,"T","MICP01-20-0281",0.1794446232,-1.05056792970276,"-2 to 2"
"261",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.48844077,"T","MICP01-20-0281",0.48844077,-0.790908481825782,"-2 to 2"
"262",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6616106476,"T","MICP01-20-0281",0.6616106476,-2.39324034443128,"-2 to -3"
"263",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06486075644,"T","MICP01-20-0281",0.06486075644,-1.98928271622353,"-2 to 2"
"264",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1758157597,"T","MICP01-20-0281",0.1758157597,-0.751738870543157,"-2 to 2"
"265",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6679480175,"T","MICP01-20-0281",0.6679480175,-1.01239803703274,"-2 to 2"
"266",13989513,2020-04-16 09:15:20,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4466316825,"T","MICP01-20-0281",0.4466316825,-0.721628667627548,"-2 to 2"
"267",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.431978726,"T","MICP01-20-0284",86.431978726,-0.474192664343696,"-2 to 2"
"268",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.814046743,"T","MICP01-20-0284",36.814046743,-1.15590353418648,"-2 to 2"
"269",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.3025701031,"T","MICP01-20-0284",0.3025701031,1.17658187041193,"-2 to 2"
"270",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6931999686,"T","MICP01-20-0284",0.6931999686,-0.347385241770665,"-2 to 2"
"271",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06762720464,"T","MICP01-20-0284",0.06762720464,0.0147469802572064,"-2 to 2"
"272",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1790896446,"T","MICP01-20-0284",0.1790896446,-0.0892455353667845,"-2 to 2"
"273",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.677124125,"T","MICP01-20-0284",0.677124125,-0.448049022422167,"-2 to 2"
"274",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4904645266,"T","MICP01-20-0284",0.4904645266,1.02123278145045,"-2 to 2"
"275",13992877,2020-04-16 16:56:46,"MICP010406","YYU","IRM001B_CL","Sulphur","PCT_M-M",0.2002713162,"T","MICP01-20-0284",0.2002713162,-0.0965291737607735,"-2 to 2"
"276",13994317,2020-04-17 05:48:51,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1765921018,"T","MICP01-20-0283",0.1765921018,-0.594640657631993,"-2 to 2"
"277",13994385,2020-04-17 06:37:25,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",87.631328954,"T","MICP01-20-0287",87.631328954,0.119120113454906,"-2 to 2"
"278",13994385,2020-04-17 06:37:25,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",36.774754697,"T","MICP01-20-0287",36.774754697,-1.20714210275661,"-2 to 2"
"279",13994385,2020-04-17 06:37:25,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2874490292,"T","MICP01-20-0287",0.2874490292,0.903064993635037,"-2 to 2"
"280",13994385,2020-04-17 06:37:25,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4896797307,"T","MICP01-20-0287",0.4896797307,-0.731066431497182,"-2 to 2"
